"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85"
"2005",1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,2,NA,NA,3,1,1,NA,1,4,2,4,1,4,7,8,6,8,16,19,23,25,24,49,63,58,68,80,98,95,121,120,163,149,178,214,189,194,214,235,236,213,227,267,235,293,233,263,287,268,313,333,311,295,305,284,299,299,256,205,213,163,149
"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,1,2,NA,3,2,4,3,2,2,7,2,10,5,7,6,18,23,23,26,25,43,42,58,82,90,97,125,113,122,129,144,194,182,215,211,194,206,260,255,252,231,280,272,293,274,264,272,269,303,331,308,295,315,293,275,248,188,193,170,131
"2007",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,2,1,NA,1,2,3,2,3,3,9,NA,1,5,8,6,2,6,13,12,24,22,34,33,33,51,60,64,81,92,115,116,125,161,162,134,187,210,228,207,228,239,271,283,259,288,232,305,272,263,282,269,277,290,329,296,309,273,281,249,222,192,161,170
"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,3,2,1,3,NA,2,1,3,1,3,NA,4,5,3,2,2,6,7,7,10,16,21,20,18,24,35,53,56,62,96,96,118,118,137,136,152,157,148,197,211,246,185,199,245,290,266,290,291,295,295,271,279,262,312,258,277,291,295,310,275,252,244,194,203,175
"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,NA,NA,NA,1,1,NA,2,NA,1,NA,5,NA,5,1,6,4,3,8,7,14,7,11,9,14,22,13,39,39,54,72,74,102,104,96,136,155,137,170,175,196,208,239,283,208,242,290,266,295,300,294,273,286,276,258,296,293,261,300,275,292,260,265,232,221,198,166
"2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,2,1,2,2,1,NA,6,1,6,1,5,5,10,7,9,14,12,17,18,32,46,60,57,78,89,104,95,119,123,147,156,188,188,179,232,236,265,213,248,259,315,338,296,267,300,288,289,267,262,292,259,276,288,237,267,265,212,200,162
"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,4,2,1,1,2,1,4,2,6,1,6,7,3,4,5,9,8,8,22,25,25,37,36,41,59,66,87,96,110,121,145,146,156,181,215,177,211,252,256,279,257,247,288,308,304,291,284,297,272,292,259,292,255,259,255,219,218,244,208,175,153
"2012",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,NA,1,NA,NA,1,1,2,2,6,5,NA,2,4,6,4,10,13,13,16,13,18,24,33,44,56,59,81,72,103,145,154,152,182,171,181,218,230,224,235,288,316,280,282,324,324,280,279,297,271,265,292,292,266,244,242,260,249,241,189,179,159
"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,3,NA,1,1,1,2,2,1,2,2,4,5,2,9,4,12,4,14,20,20,20,35,29,33,36,58,67,83,98,108,133,153,176,165,204,217,212,251,255,254,322,308,313,281,318,318,294,281,296,287,307,272,260,248,241,227,223,214,175,172,159
"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,1,1,5,2,1,2,6,4,4,3,5,6,7,5,9,10,12,14,20,13,33,32,47,47,57,70,95,91,132,143,155,174,161,221,256,228,240,254,284,309,358,273,258,341,337,321,314,272,304,261,215,269,246,197,209,228,235,197,152
